molecule_chembl_id,canonical_smiles,pIC50,bioactivity,Number of H donors,Number of H Acceptors,LogP,molecular mass,Ro5violations,Ro5Rule,PSA,numrotbonds,Verber Rule P or F,QED
CHEMBL328906,Cc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,7.657577319177793,active,1,5,4.119620000000002,425.4570000000001,0,Pass,77.98,2,pass,0.6700685266310638
CHEMBL158148,CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1,7.3979400086720375,active,0,5,4.700200000000004,440.5400000000002,0,Pass,69.03,5,pass,0.5766824674092811
CHEMBL158148,CS(=O)(=O)c1ccc(-c2cnn(CC3CCCCC3)c(=O)c2-c2ccc(F)cc2)cc1,6.3872161432802645,active,0,5,4.700200000000004,440.5400000000002,0,Pass,69.03,5,pass,0.5766824674092811
CHEMBL347147,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,6.958607314841775,active,0,5,3.4548000000000023,384.4320000000001,0,Pass,69.03,4,pass,0.6908447117872872
CHEMBL347147,CS(=O)(=O)c1ccc(-c2cnn(C3CC3)c(=O)c2-c2ccc(F)cc2)cc1,4.481486060122112,inactive,0,5,3.4548000000000023,384.4320000000001,0,Pass,69.03,4,pass,0.6908447117872872
CHEMBL411894,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)ccc2CS3)cc1,7.6777807052660805,active,1,5,3.950300000000002,429.4200000000001,0,Pass,77.98,2,pass,0.6260674218310827
CHEMBL96110,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(C)(=O)=O)cc1)SC2,7.1249387366083,active,0,6,4.715000000000003,458.45800000000014,0,Pass,61.190000000000005,3,pass,0.5320876123075715
CHEMBL154422,CS(=O)(=O)c1ccc(-c2cnn(Cc3cccnc3)c(=O)c2-c2ccccc2)cc1,5.886056647693163,intermediate,0,6,3.424100000000002,417.4900000000001,0,Pass,81.91999999999999,5,pass,0.4969278613603525
CHEMBL154422,CS(=O)(=O)c1ccc(-c2cnn(Cc3cccnc3)c(=O)c2-c2ccccc2)cc1,5.1487416512809245,intermediate,0,6,3.424100000000002,417.4900000000001,0,Pass,81.91999999999999,5,pass,0.4969278613603525
CHEMBL154907,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,6.522878745280337,active,0,5,2.5178000000000003,340.40400000000005,0,Pass,69.03,3,pass,0.7345453053310739
CHEMBL154907,Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,4.6777807052660805,inactive,0,5,2.5178000000000003,340.40400000000005,0,Pass,69.03,3,pass,0.7345453053310739
CHEMBL440001,C[C@H]1C(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)[C@@H]1C,7.301029995663981,active,0,5,4.021900000000004,426.51300000000015,0,Pass,69.03,5,pass,0.6179202614557265
CHEMBL440001,C[C@H]1C(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)[C@@H]1C,6.154901959985743,active,0,5,4.021900000000004,426.51300000000015,0,Pass,69.03,5,pass,0.6179202614557265
CHEMBL155587,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cn1,5.920818753952375,intermediate,0,6,3.732520000000002,431.51700000000017,0,Pass,81.92,5,pass,0.4808761768980564
CHEMBL155587,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)cnn(Cc3ccccc3)c2=O)cn1,5.958607314841775,intermediate,0,6,3.732520000000002,431.51700000000017,0,Pass,81.92,5,pass,0.4808761768980564
CHEMBL434673,CC(C)Oc1c(-c2ccc(S(C)(=O)=O)cc2)cnn(Cc2ccccc2)c1=O,7.698970004336019,active,0,6,3.149300000000002,398.48400000000015,0,Pass,78.26,6,pass,0.6373672200388971
CHEMBL434673,CC(C)Oc1c(-c2ccc(S(C)(=O)=O)cc2)cnn(Cc2ccccc2)c1=O,5.769551078621726,intermediate,0,6,3.149300000000002,398.48400000000015,0,Pass,78.26,6,pass,0.6373672200388971
CHEMBL350039,CS(=O)(=O)c1ccc(-c2cnn(-c3ccccc3)c(=O)c2-c2ccccc2)cc1,7.096910013008056,active,0,5,3.9700000000000033,402.47500000000014,0,Pass,69.03,4,pass,0.5179428070768437
CHEMBL350039,CS(=O)(=O)c1ccc(-c2cnn(-c3ccccc3)c(=O)c2-c2ccccc2)cc1,5.327902142064283,intermediate,0,5,3.9700000000000033,402.47500000000014,0,Pass,69.03,4,pass,0.5179428070768437
CHEMBL156053,CC(C)(C)n1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,5.301029995663981,intermediate,0,5,3.735800000000003,382.4850000000001,0,Pass,69.03,3,pass,0.6919798618668078
CHEMBL156053,CC(C)(C)n1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,4.481486060122112,inactive,0,5,3.735800000000003,382.4850000000001,0,Pass,69.03,3,pass,0.6919798618668078
CHEMBL318464,COc1cc2c(cc1F)-c1c(c(C(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,7.494850021680094,active,1,6,3.8777000000000017,441.45600000000013,0,Pass,87.21000000000001,4,pass,0.6641025024359672
CHEMBL155994,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2-c2ccccc2)cc1,7.522878745280337,active,0,5,4.029100000000003,416.5020000000001,0,Pass,69.03,5,pass,0.49258722307775793
CHEMBL155994,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2-c2ccccc2)cc1,6.045757490560675,active,0,5,4.029100000000003,416.5020000000001,0,Pass,69.03,5,pass,0.49258722307775793
CHEMBL347441,C[C@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,7.301029995663981,active,0,5,3.7759000000000027,412.48600000000016,0,Pass,69.03,5,pass,0.6396297955202793
CHEMBL347441,C[C@H]1C[C@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,5.619788758288394,intermediate,0,5,3.7759000000000027,412.48600000000016,0,Pass,69.03,5,pass,0.6396297955202793
CHEMBL18373,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccccc12,6.5376020021010435,active,1,5,2.937500000000001,357.4310000000001,0,Pass,76.37,4,pass,0.7787997106100086
CHEMBL424303,Cc1cccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)c1,5.0,inactive,1,4,3.646620000000002,347.4610000000002,0,Pass,63.24,4,pass,0.9169021199550107
CHEMBL444002,CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(S(C)(=O)=O)cc1)C(=O)CC2,5.0,inactive,1,6,2.3828000000000005,395.4580000000002,0,Pass,106.60999999999999,5,pass,0.8329985932086746
CHEMBL343853,CS(=O)(=O)Nc1cc2c(cc1Cc1ccc(F)cc1F)C(=O)CC2,6.698970004336019,active,1,3,3.056000000000002,351.37400000000014,0,Pass,63.24,4,pass,0.9208063260846053
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,7.267606240177032,active,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.920818753952375,intermediate,1,4,3.5139200000000006,381.3790000000001,0,Pass,77.98,3,pass,0.7541053298167572
CHEMBL37371,Cc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)nc1,6.0,active,1,5,3.041620000000001,348.4490000000002,0,Pass,76.13,4,pass,0.9189064139612322
CHEMBL37371,Cc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)nc1,6.1938200260161125,active,1,5,3.041620000000001,348.4490000000002,0,Pass,76.13,4,pass,0.9189064139612322
CHEMBL434014,CSc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,6.5376020021010435,active,1,8,3.0581000000000014,388.51700000000017,0,Pass,85.36,5,pass,0.6222003597422897
CHEMBL434014,CSc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,4.958607314841775,inactive,1,8,3.0581000000000014,388.51700000000017,0,Pass,85.36,5,pass,0.6222003597422897
CHEMBL358246,CS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1,5.0,inactive,0,4,4.0766000000000036,366.4380000000001,0,Pass,52.60000000000001,4,pass,0.6982214525019982
CHEMBL357918,CCS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,5.0,inactive,1,4,4.006500000000003,383.44100000000014,0,Pass,63.24,5,pass,0.8475029444390042
CHEMBL287919,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,7.638272163982407,active,1,4,3.6164000000000023,369.41400000000016,0,Pass,63.24,4,pass,0.8941688343598556
CHEMBL343198,CS(=O)(=O)Nc1cc2c(cc1Sc1cccc(F)c1)C(=O)CC2,5.0,inactive,1,4,3.4773000000000023,351.42400000000015,0,Pass,63.24,4,pass,0.9159694487363952
CHEMBL153767,CS(=O)(=O)c1ccc(-c2cc3c(cc2C(=O)c2cccc(F)c2)OCO3)cc1,6.0,active,0,5,3.8559000000000037,398.4110000000001,0,Pass,69.67,4,pass,0.6245224152539846
CHEMBL43520,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,5.161150909262744,intermediate,1,7,2.6446200000000006,356.45000000000016,0,Pass,85.36,4,pass,0.8478536813464349
CHEMBL43520,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,7.366531544420414,active,1,7,2.6446200000000006,356.45000000000016,0,Pass,85.36,4,pass,0.8478536813464349
CHEMBL342538,CCc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,7.0,active,1,4,3.9006000000000025,361.48800000000017,0,Pass,63.24,5,pass,0.8771606616848596
CHEMBL145783,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(C(=O)O)cc1)C(=O)CC2,5.0,inactive,2,5,3.0364000000000013,377.4430000000002,0,Pass,100.53999999999999,5,pass,0.8305948161191661
CHEMBL145315,CS(=O)(=O)Nc1cc2c(cc1OC1CCOCC1)C(=O)CC2,5.0,inactive,1,5,1.7448,325.38600000000014,0,Pass,81.70000000000002,4,pass,0.9117625441614067
CHEMBL146773,CS(=O)(=O)Nc1cc2c(cc1Nc1ccc(F)cc1F)C(=O)CC2,6.0,active,2,4,3.208800000000001,352.36200000000014,0,Pass,75.27000000000001,4,pass,0.8859881223322981
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,6.0,active,0,4,2.5577000000000005,314.3620000000001,0,Pass,60.44,3,pass,0.8169951703125135
CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,6.522878745280337,active,0,4,2.5577000000000005,314.3620000000001,0,Pass,60.44,3,pass,0.8169951703125135
CHEMBL289262,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,6.318758762624412,active,1,6,2.7947000000000015,340.45100000000014,0,Pass,76.13,4,pass,0.926008959067424
CHEMBL289262,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,6.494850021680094,active,1,6,2.7947000000000015,340.45100000000014,0,Pass,76.13,4,pass,0.926008959067424
CHEMBL43461,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,6.0,active,1,7,2.898600000000001,370.4770000000002,0,Pass,85.36,5,pass,0.8147463591173447
CHEMBL43461,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,7.886056647693163,active,1,7,2.898600000000001,370.4770000000002,0,Pass,85.36,5,pass,0.8147463591173447
CHEMBL289731,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,6.552841968657781,active,1,6,3.3571000000000017,368.5050000000002,0,Pass,76.13,5,pass,0.8756595059311985
CHEMBL289731,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,7.309803919971486,active,1,6,3.3571000000000017,368.5050000000002,0,Pass,76.13,5,pass,0.8756595059311985
CHEMBL145710,CSc1ccc(Oc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,7.0,active,1,5,3.701200000000002,363.46000000000015,0,Pass,72.47,5,pass,0.8201999791807854
CHEMBL358295,COc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,7.0,active,1,5,3.346800000000001,363.4600000000002,0,Pass,72.47,5,pass,0.8819106776397463
CHEMBL144819,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccc1F)C(=O)CC2,7.0,active,1,4,3.4773000000000014,351.42400000000015,0,Pass,63.24,4,pass,0.9159694487363953
CHEMBL287919,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,6.853871964321762,active,1,4,3.6164000000000023,369.41400000000016,0,Pass,63.24,4,pass,0.8941688343598556
CHEMBL287919,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,7.5376020021010435,active,1,4,3.6164000000000023,369.41400000000016,0,Pass,63.24,4,pass,0.8941688343598556
CHEMBL35992,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccn1)C(=O)CC2,7.0,active,1,5,2.733200000000001,334.42200000000014,0,Pass,76.13,4,pass,0.9302015478144765
CHEMBL144441,CS(=O)(=O)Nc1cc2c(cc1OC1CCCC1)C(=O)CC2,6.0,active,1,4,2.508400000000001,309.38700000000006,0,Pass,72.47,4,pass,0.9272649870030442
CHEMBL312221,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1F,7.031517051446065,active,0,4,5.318000000000003,396.4390000000001,1,Pass,56.510000000000005,4,pass,0.4685663732583172
CHEMBL144884,Cc1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,7.301029995663981,active,1,4,3.646620000000002,347.4610000000002,0,Pass,63.24,4,pass,0.9169021199550107
CHEMBL147327,CS(=O)(=O)Nc1cc2c(cc1Sc1cncs1)C(=O)CC2,5.0,inactive,1,6,2.7947000000000015,340.45100000000014,0,Pass,76.13,4,pass,0.926008959067424
CHEMBL80047,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,7.958607314841775,active,0,2,4.744400000000004,364.4410000000001,0,Pass,34.14,3,pass,0.672374303542596
CHEMBL144728,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(Br)cc1)C(=O)CC2,8.0,active,1,4,4.1007000000000025,412.33000000000015,0,Pass,63.24,4,pass,0.8215407983762769
CHEMBL356804,COc1ccccc1Sc1cc2c(cc1NS(C)(=O)=O)CCC2=O,5.0,inactive,1,5,3.3468000000000018,363.4600000000002,0,Pass,72.47,5,pass,0.8819106776397463
CHEMBL148157,CS(=O)(=O)Nc1cc2c(cc1Sc1cscn1)C(=O)CC2,5.0,inactive,1,6,2.7947000000000015,340.45100000000014,0,Pass,76.13,4,pass,0.926008959067424
CHEMBL76692,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)oc3ccccc23)cc1F,8.301029995663981,active,1,4,4.561900000000002,397.4270000000001,0,Pass,82.53,4,pass,0.54714110739026
CHEMBL289262,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)CC2,7.0,active,1,6,2.7947000000000015,340.45100000000014,0,Pass,76.13,4,pass,0.926008959067424
CHEMBL76861,COc1ccc(-c2c(-c3ccc(S(N)(=O)=O)cc3)oc3ccccc23)cc1Cl,7.698970004336019,active,1,4,5.076200000000003,413.88200000000006,1,Pass,82.53,4,pass,0.5055629053640053
CHEMBL37414,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,6.42021640338319,active,1,6,3.1031200000000014,354.4780000000002,0,Pass,76.13,4,pass,0.9128667348800392
CHEMBL37414,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,7.522878745280337,active,1,6,3.1031200000000014,354.4780000000002,0,Pass,76.13,4,pass,0.9128667348800392
CHEMBL145257,CS(=O)(=O)Nc1cc2c(cc1S(=O)(=O)c1ccc(F)cc1F)C(=O)CC2,5.0,inactive,1,5,2.298,401.41200000000015,0,Pass,97.38,4,pass,0.7931687405669569
CHEMBL143781,CS(=O)(=O)Nc1cc2c(cc1Sc1c(F)cccc1F)C(=O)CC2,7.0,active,1,4,3.6164000000000023,369.41400000000016,0,Pass,63.24,4,pass,0.8941688343598556
CHEMBL151042,NS(=O)(=O)c1ccc(-c2cc3c(cc2Cc2ccccc2)OCO3)cc1,7.301029995663981,active,1,4,3.320500000000002,367.42600000000004,0,Pass,78.62,4,pass,0.7671878261477024
CHEMBL39013,Cc1nc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)sc1C,5.769551078621726,intermediate,1,6,3.4115400000000022,368.50500000000017,0,Pass,76.13,4,pass,0.8948364750083786
CHEMBL39013,Cc1nc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)sc1C,5.7447274948966935,intermediate,1,6,3.4115400000000022,368.50500000000017,0,Pass,76.13,4,pass,0.8948364750083786
CHEMBL144675,Cc1ccccc1Sc1cc2c(cc1NS(C)(=O)=O)CCC2=O,7.0,active,1,4,3.646620000000002,347.4610000000002,0,Pass,63.24,4,pass,0.9169021199550107
CHEMBL357163,CC(C)(C)c1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,5.0,inactive,1,4,4.635700000000004,389.5420000000002,0,Pass,63.24,4,pass,0.827606200047193
CHEMBL76376,CS(=O)(=O)c1ccc(-c2oc3ccccc3c2-c2ccc(F)cc2)cc1,7.698970004336019,active,0,3,5.309400000000004,366.41300000000007,1,Pass,47.28,3,pass,0.4936092151142637
CHEMBL41405,C=Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,6.508638306165727,active,1,7,2.9792000000000014,368.4610000000002,0,Pass,85.36,5,pass,0.8168390288753825
CHEMBL41405,C=Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,6.853871964321762,active,1,7,2.9792000000000014,368.4610000000002,0,Pass,85.36,5,pass,0.8168390288753825
CHEMBL77714,NS(=O)(=O)c1ccc(-c2oc3ccccc3c2-c2ccc(F)cc2)cc1,8.154901959985743,active,1,3,4.553300000000003,367.401,0,Pass,73.30000000000001,3,pass,0.5770780577565464
CHEMBL144100,CS(=O)(=O)Nc1cc2c(cc1Sc1cccs1)C(=O)CC2,6.0,active,1,5,3.399700000000002,339.46300000000014,0,Pass,63.24,4,pass,0.927146267857615
CHEMBL290739,CS(=O)(=O)Nc1cc2c(cc1Sc1ncc(Cl)cc1Cl)C(=O)CC2,6.443697499232712,active,1,5,4.040000000000002,403.3120000000002,0,Pass,76.13,4,pass,0.8340563214992056
CHEMBL290739,CS(=O)(=O)Nc1cc2c(cc1Sc1ncc(Cl)cc1Cl)C(=O)CC2,6.920818753952375,active,1,5,4.040000000000002,403.3120000000002,0,Pass,76.13,4,pass,0.8340563214992056
CHEMBL347720,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCC2)OCO3)cc1,7.154901959985743,active,0,4,4.833300000000004,370.4700000000002,0,Pass,52.60000000000001,3,pass,0.7761796270998893
CHEMBL77350,COc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)oc3ccccc23)cc1Cl,7.0,active,0,4,5.832300000000004,412.8940000000001,1,Pass,56.510000000000005,4,pass,0.4226577206282721
CHEMBL357315,CS(=O)(=O)c1ccc(-c2cc3c(cc2C=C2CCCCCC2)OCO3)cc1,6.698970004336019,active,0,4,5.223400000000004,384.49700000000024,1,Pass,52.60000000000001,3,pass,0.6806535545079544
CHEMBL41739,CS(=O)(=O)Nc1cc2c(cc1Sc1ncccc1Cl)C(=O)CC2,6.2839966563652006,active,1,5,3.3866000000000023,368.86700000000013,0,Pass,76.13,4,pass,0.8946782517465683
CHEMBL41739,CS(=O)(=O)Nc1cc2c(cc1Sc1ncccc1Cl)C(=O)CC2,6.657577319177793,active,1,5,3.3866000000000023,368.86700000000013,0,Pass,76.13,4,pass,0.8946782517465683
CHEMBL287909,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)OC2,6.214670164989233,active,1,7,2.3362,342.4230000000001,0,Pass,85.36,4,pass,0.858532520653619
CHEMBL287909,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)OC2,7.568636235841013,active,1,7,2.3362,342.4230000000001,0,Pass,85.36,4,pass,0.858532520653619
CHEMBL356997,CC(C)c1ccc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)cc1,5.0,inactive,1,4,4.461600000000003,375.5150000000002,0,Pass,63.24,5,pass,0.8378423936690497
CHEMBL35992,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccn1)C(=O)CC2,6.0915149811213505,active,1,5,2.733200000000001,334.42200000000014,0,Pass,76.13,4,pass,0.9302015478144765
CHEMBL35992,CS(=O)(=O)Nc1cc2c(cc1Sc1ccccn1)C(=O)CC2,6.301029995663981,active,1,5,2.733200000000001,334.42200000000014,0,Pass,76.13,4,pass,0.9302015478144765
CHEMBL344351,CS(=O)(=O)Nc1cc2c(cc1Sc1ccncc1)C(=O)CC2,6.0,active,1,5,2.733200000000001,334.42200000000014,0,Pass,76.13,4,pass,0.9302015478144765
CHEMBL344959,CS(=O)(=O)Nc1cc2c(cc1OC1CCCCC1)C(=O)CC2,7.301029995663981,active,1,4,2.898500000000001,323.4140000000001,0,Pass,72.47,4,pass,0.9244894357882253
CHEMBL144013,O=C1CCc2cc(NS(=O)(=O)C(F)(F)F)c(Sc3ccc(F)cc3F)cc21,7.3979400086720375,active,1,4,4.506400000000002,423.384,0,Pass,63.24,4,pass,0.7356383599715014
CHEMBL144317,O=C1CCc2cc(NC(=O)C(F)(F)F)c(Sc3ccc(F)cc3F)cc21,5.0,inactive,1,3,4.745700000000002,387.32900000000006,0,Pass,46.17,3,pass,0.7738234431029385
CHEMBL147580,CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(F)cc1F)C(=O)CC2,7.6777807052660805,active,1,4,3.257500000000002,353.3460000000001,0,Pass,72.47,4,pass,0.9157188133076538
CHEMBL43402,Cc1cnc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)s1,5.823908740944319,intermediate,1,6,3.1031200000000014,354.4780000000002,0,Pass,76.13,4,pass,0.9128667348800392
CHEMBL43402,Cc1cnc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)s1,6.060480747381382,active,1,6,3.1031200000000014,354.4780000000002,0,Pass,76.13,4,pass,0.9128667348800392
CHEMBL148153,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(Cl)cc1Cl)C(=O)CC2,8.0,active,1,4,4.645000000000002,402.32400000000024,0,Pass,63.24,4,pass,0.809155825648843
CHEMBL343889,CC(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2,5.0,inactive,1,3,4.203300000000001,333.3590000000001,0,Pass,46.17,3,pass,0.9153812757809916
CHEMBL80405,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,8.301029995663981,active,1,2,3.9883000000000024,365.4290000000001,0,Pass,60.160000000000004,3,pass,0.7628949762404065
CHEMBL356940,CS(=O)(=O)Nc1cc2c(cc1Sc1ccc(F)cc1)C(=O)CC2,6.0,active,1,4,3.4773000000000014,351.42400000000015,0,Pass,63.24,4,pass,0.9159694487363953
CHEMBL144787,CS(=O)(=O)Nc1cc2c(cc1SC1CCCCC1)C(=O)CC2,7.301029995663981,active,1,4,3.6118000000000023,339.4820000000002,0,Pass,63.24,4,pass,0.9099813779926949
CHEMBL100250,CS(=O)(=O)c1ccc(-c2ccsc2-c2ccccc2)cc1,5.3979400086720375,intermediate,0,3,4.485600000000003,314.43100000000004,0,Pass,34.14,3,pass,0.7137749957575995
CHEMBL13878,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,7.0,active,1,2,4.973400000000005,300.442,0,Pass,37.3,4,pass,0.48386277818812484
CHEMBL13920,C#CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,7.823908740944319,active,0,2,4.640300000000004,298.42600000000004,0,Pass,26.3,4,pass,0.4596510020566785
CHEMBL95246,COc1ccc(-c2sccc2-c2ccc(S(C)(=O)=O)cc2)cc1,5.301029995663981,intermediate,0,4,4.494200000000004,344.4570000000001,0,Pass,43.370000000000005,4,pass,0.7000205975629537
CHEMBL98492,CSc1ccc(-c2cscc2-c2ccc(SC)cc2)cc1,3.9956786262173574,inactive,0,3,6.5259000000000045,328.527,1,Pass,0.0,4,pass,0.49957351789521204
CHEMBL101503,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccccc2)cc1,4.958607314841775,inactive,0,2,4.424100000000004,308.40200000000004,0,Pass,34.14,3,pass,0.7173147951993689
CHEMBL99828,Cc1cc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,5.0,inactive,0,3,4.933120000000003,346.448,0,Pass,34.14,3,pass,0.6734884700276256
CHEMBL14735,CC1(C)COc2ccc(C(=O)CCCC3CC3)cc21,5.096910013008056,intermediate,0,2,4.119600000000004,258.36099999999993,0,Pass,26.3,5,pass,0.7425538101502909
CHEMBL42485,CS(=O)(=O)c1ccc(-c2cc(Br)sc2-c2ccc(F)cc2)cc1,5.154901959985743,intermediate,0,3,5.3872000000000035,411.31700000000006,1,Pass,34.14,3,pass,0.5794982960338307
CHEMBL100156,CS(=O)(=O)c1ccc(-c2cscc2-c2ccccc2)cc1,5.3979400086720375,intermediate,0,3,4.485600000000003,314.43100000000004,0,Pass,34.14,3,pass,0.7137749957575995
CHEMBL15039,CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CCN2C,6.522878745280337,active,0,2,5.474500000000005,315.50100000000003,1,Pass,20.310000000000002,4,pass,0.6861921527144088
CHEMBL274893,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,6.522878745280337,active,0,2,4.323900000000004,316.3970000000001,0,Pass,34.14,3,pass,0.844666439614053
CHEMBL553088,CS(=O)(=O)c1ccc(-c2cc(N)sc2-c2ccc(F)cc2)cc1.Cl,5.522878745280337,intermediate,1,4,4.628700000000003,383.897,0,Pass,60.16,3,pass,0.7168767689358243
CHEMBL98489,CSc1ccc(-c2cscc2-c2ccc(S(C)(=O)=O)cc2)cc1,5.221848749616356,intermediate,0,4,5.207500000000004,360.52500000000003,1,Pass,34.14,4,pass,0.5991924198536066
CHEMBL14767,CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CS2,6.823908740944319,active,0,2,5.350200000000005,290.472,1,Pass,17.07,3,pass,0.697937781149127
CHEMBL279550,CC1(C)COc2c(C3CCCC3)cc(C(=O)CCCC3CC3)cc21,4.698970004336019,inactive,0,2,5.777200000000006,326.4800000000001,1,Pass,26.3,6,pass,0.6196054818716976
CHEMBL318678,c1ccc(-c2ccsc2-c2ccccc2)cc1,3.5228787452803374,inactive,0,1,5.082100000000003,236.339,1,Pass,0.0,2,pass,0.5816047445925169
